ItemNumber,JointNumber,JointLengthft,DisttoUSGWft,DisttoDSGWft,AbsoluteDistanceft,Feature,ExtInt,Depth,Depthin,Lengthin,Widthin,Oclockhhmm,Comments,PipeType,WTin,PipeGrade,PipeODin,MOP,LongSeam,ERF,SafeBurstPressure,BurstPressure,Latitudedeg,Longitudedeg,Elevationft
550,2950,37.02,17.25,37.02,6847.00,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68243690,-118.00631593,102.25
551,2960,47.39,37.02,47.39,6884.02,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68253597,-118.00631479,101.83
552,2970,46.22,47.39,46.22,6931.41,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68266335,-118.00631279,102.79
553,2980,66.49,46.22,66.49,6977.63,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68278777,-118.00631169,103.79
554,2990,79.48,66.49,79.48,7044.11,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68296328,-118.00631102,104.90
555,3000,40.13,79.48,40.13,7123.59,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68317670,-118.00631243,104.54
556,3000,40.13,18.56,21.57,7142.15,Metal Loss Group,External,17,0.048,1.5,4.5,06:02,,SMLS,0.280,X35,8.625,715,,0.351,2034,2826,33.68322727,-118.00631320,104.48
557,3000,40.13,29.23,10.89,7152.83,Composite Repair Start,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68325769,-118.00631398,104.27
558,3000,40.13,30.11,10.02,7153.70,Metal Loss,External,19,0.053,0.4,0.8,02:46,Under Composite Repair,SMLS,0.280,X35,8.625,715,,0.341,2096,2911,33.68326022,-118.00631405,104.25
559,3000,40.13,31.04,9.09,7154.63,Composite Repair End,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68326291,-118.00631413,104.23
560,3010,30.80,40.13,30.80,7163.72,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,715,,,,,33.68328906,-118.00631486,104.02
561,3010,30.80,12.91,17.89,7176.63,Metal Loss,External,11,0.031,0.4,0.5,04:10,,SMLS,0.280,X35,8.625,715,,0.341,2099,2915,33.68331969,-118.00631574,103.92
562,3010,30.80,15.70,15.10,7179.42,Metal Loss,External,15,0.042,0.6,0.9,02:54,,SMLS,0.280,X35,8.625,715,,0.342,2091,2904,33.68332715,-118.00631596,103.91
563,3010,30.80,16.27,14.53,7179.99,Metal Loss,External,15,0.042,0.6,0.5,00:21,,SMLS,0.280,X35,8.625,715,,0.342,2091,2904,33.68332872,-118.00631600,103.91
564,3010,30.80,17.20,13.60,7180.92,Metal Loss,External,19,0.053,0.5,0.9,10:56,,SMLS,0.280,X35,8.625,715,,0.342,2093,2906,33.68333121,-118.00631607,103.91
565,3010,30.80,18.06,12.75,7181.77,Metal Loss,External,14,0.039,0.6,0.4,00:12,,SMLS,0.280,X35,8.625,715,,0.342,2093,2907,33.68333348,-118.00631614,103.91
566,3010,30.80,19.53,11.28,7183.24,Metal Loss Group,External,10,0.028,1.8,2.3,11:16,,SMLS,0.280,X35,8.625,715,,0.348,2055,2855,33.68333751,-118.00631626,103.91
567,3020,0.31,30.80,0.31,7194.52,Girth Weld,,,,,,,,Reducer,,,6.625,715,,,,,33.68336800,-118.00631713,103.97
568,3030,0.14,0.31,0.14,7194.83,Girth Weld,,,,,,,,ERW,0.280,X35,6.625,715,,,,,33.68336848,-118.00631709,103.97
569,3040,1.16,0.14,1.16,7194.97,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68336883,-118.00631701,103.98
570,3040,1.16,0.56,0.60,7195.54,Bend,,,,,,02:59,45° 5D Right Forged Bend,Elbow,,,6.625,715,,,,,33.68337022,-118.00631650,103.99
571,3050,15.92,1.16,15.92,7196.14,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68337156,-118.00631539,104.01
572,3060,1.19,15.92,1.19,7212.06,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68340189,-118.00627961,104.21
573,3060,1.19,0.61,0.58,7212.66,Bend,,,,,,08:56,45° 5D Left Forged Bend,Elbow,,,6.625,715,,,,,33.68340335,-118.00627876,104.22
574,3070,0.98,1.19,0.98,7213.24,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68340484,-118.00627853,104.22
575,3080,38.64,0.98,38.64,7214.22,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,01:19,,,,33.68340742,-118.00627856,104.20
576,3090,40.33,38.64,40.33,7252.87,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,10:06,,,,33.68351113,-118.00627896,103.00
577,3100,40.18,40.33,40.18,7293.20,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,00:48,,,,33.68361880,-118.00627877,100.61
578,3110,40.28,40.18,40.28,7333.37,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,09:38,,,,33.68372636,-118.00627785,99.44
579,3120,40.19,40.28,40.19,7373.65,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68383408,-118.00627730,97.55
580,3130,40.22,40.19,40.22,7413.83,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,09:37,,,,33.68394168,-118.00627688,95.48
581,3140,40.33,40.22,40.33,7454.05,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,01:45,,,,33.68404928,-118.00627666,93.28
582,3150,40.53,40.33,40.53,7494.38,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,10:33,,,,33.68415723,-118.00627658,91.33
583,3160,40.26,40.53,40.26,7534.91,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,00:10,,,,33.68426538,-118.00627571,88.30
584,3170,40.30,40.26,40.30,7575.16,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68437309,-118.00627410,86.20
585,3180,40.19,40.30,40.19,7615.46,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,02:48,,,,33.68448084,-118.00627125,84.09
586,3190,40.30,40.19,40.30,7655.65,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68458836,-118.00626527,82.33
587,3200,40.31,40.30,40.31,7695.95,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68469621,-118.00626177,80.97
588,3210,40.37,40.31,40.37,7736.26,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68480400,-118.00626154,79.31
589,3220,40.43,40.37,40.43,7776.63,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,02:38,,,,33.68491212,-118.00626192,77.58
590,3230,40.21,40.43,40.21,7817.06,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68502040,-118.00626145,76.47
591,3240,40.32,40.21,40.32,7857.27,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68512819,-118.00626198,75.41
592,3250,40.29,40.32,40.29,7897.59,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68523614,-118.00626241,74.43
593,3260,5.30,40.29,5.30,7937.88,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68534400,-118.00626246,73.16
594,3270,2.37,5.30,2.37,7943.18,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68535812,-118.00626277,72.99
595,3270,2.37,1.14,1.23,7944.32,Bend,,,,,,09:07,90° 3D Left Forged Bend,Elbow,,,6.625,715,,,,,33.68536072,-118.00626452,72.99
596,3280,24.14,2.37,24.14,7945.55,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68536169,-118.00626805,73.03
597,3290,2.02,24.14,2.02,7969.69,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68536145,-118.00634547,73.38
598,3290,2.02,0.49,1.53,7970.18,Metal Loss,External,10,0.022,0.5,0.5,07:08,,ERW,0.219,X35,6.625,715,,0.335,2132,2961,33.68536145,-118.00634695,73.38
599,3290,2.02,0.61,1.40,7970.30,Metal Loss,External,10,0.022,0.5,0.5,06:14,,ERW,0.219,X35,6.625,715,,0.335,2132,2961,33.68536144,-118.00634738,73.38
600,3290,2.02,0.96,1.06,7970.65,Metal Loss Group,External,10,0.022,0.6,1.5,03:01,,ERW,0.219,X35,6.625,715,,0.336,2129,2957,33.68536144,-118.00634854,73.39
601,3290,2.02,1.11,0.91,7970.80,Metal Loss,External,10,0.022,0.5,0.5,08:46,,ERW,0.219,X35,6.625,715,,0.335,2132,2961,33.68536144,-118.00634901,73.39
602,3290,2.02,1.26,0.75,7970.95,Metal Loss Group,External,13,0.028,0.9,1.9,01:15,,ERW,0.219,X35,6.625,715,,0.340,2106,2925,33.68536144,-118.00634945,73.39
603,3290,2.02,1.26,0.75,7970.95,Metal Loss,External,10,0.022,0.5,0.5,00:00,,ERW,0.219,X35,6.625,715,,0.335,2132,2961,33.68536144,-118.00634946,73.39
604,3290,2.02,1.45,0.56,7971.14,Metal Loss,External,14,0.031,0.5,0.8,07:00,,ERW,0.219,X35,6.625,715,,0.336,2129,2957,33.68536143,-118.00635004,73.40
605,3300,0.95,2.02,0.95,7971.71,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68536143,-118.00635195,73.45
606,3300,0.95,0.48,0.47,7972.18,Bend,,,,,,00:02,22.5° 3D Sag Forged Bend,Elbow,,,6.625,715,,,,,33.68536142,-118.00635337,73.56
607,3310,0.86,0.95,0.86,7972.65,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68536140,-118.00635473,73.72
608,3310,0.86,0.46,0.41,7973.11,Bend,,,,,,06:01,22.5° 3D Over Forged Bend,Elbow,,,6.625,715,,,,,33.68536139,-118.00635622,73.89
609,3320,4.04,0.86,4.04,7973.51,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68536137,-118.00635750,73.90
610,3320,4.04,1.34,2.70,7974.85,Pipe Support Full Circ.,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68536133,-118.00636167,73.95
611,3320,4.04,3.30,0.74,7976.81,Tap,,,,,,00:34,,ERW,0.219,X35,6.625,715,,,,,33.68536129,-118.00636792,73.97
612,3330,2.06,4.04,2.06,7977.55,Girth Weld,,,,,,,,Valve,,,6.625,715,,,,,33.68536127,-118.00637039,73.99
613,3330,2.06,0.32,1.74,7977.87,Flange,,,,,,,,Valve,,,6.625,715,,,,,33.68536126,-118.00637137,73.99
614,3330,2.06,1.04,1.02,7978.59,Valve - AGM VALVE 607,,,,,,,,Valve,,,6.625,715,,,,,33.68536125,-118.00637362,74.00
615,3330,2.06,1.70,0.35,7979.25,Flange,,,,,,,,Valve,,,6.625,715,,,,,33.68536124,-118.00637586,74.01
616,3340,5.03,2.06,5.03,7979.61,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68536124,-118.00637707,74.01
617,3340,5.03,4.06,0.98,7983.66,Tap,,,,,,00:40,,ERW,0.219,X35,6.625,715,,,,,33.68536119,-118.00639016,74.05
618,3350,2.33,5.03,2.33,7984.64,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68536121,-118.00639337,74.06
619,3350,2.33,1.19,1.14,7985.83,Bend,,,,,,02:59,90° 3D Right Forged Bend,Elbow,,,6.625,715,,,,,33.68536260,-118.00639694,74.06
620,3360,0.99,2.33,0.99,7986.97,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68536556,-118.00639820,74.08
621,3370,0.96,0.99,0.96,7987.95,Girth Weld,,,,,,,,Tee,,,6.625,715,,,,,33.68536827,-118.00639820,74.08
622,3370,0.96,0.51,0.45,7988.47,Tee,,,,,,03:27,,Tee,,,6.625,715,,,,,33.68536961,-118.00639821,74.08
623,3380,4.96,0.96,4.96,7988.91,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68537093,-118.00639821,74.08
624,3390,2.28,4.96,2.28,7993.87,Girth Weld,,,,,,,,Elbow,,,6.625,715,,,,,33.68538459,-118.00639823,74.11
625,3390,2.28,1.15,1.14,7995.01,Bend,,,,,,02:59,90° 3D Right Forged Bend,Elbow,,,6.625,715,,,,,33.68538751,-118.00639655,74.11
626,3400,2.31,2.28,2.31,7996.15,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68538855,-118.00639312,74.13
627,3400,2.31,1.00,1.31,7997.16,Tap,,,,,,06:37,,ERW,0.219,X35,6.625,715,,,,,33.68538859,-118.00638982,74.13
628,3410,2.10,2.31,2.10,7998.46,Girth Weld,,,,,,,,Valve,,,6.625,715,,,,,33.68538863,-118.00638536,74.13
629,3410,2.10,0.32,1.78,7998.78,Flange,,,,,,,,Valve,,,6.625,715,,,,,33.68538864,-118.00638435,74.13
630,3410,2.10,1.10,1.00,7999.57,Valve,,,,,,,,Valve,,,6.625,715,,,,,33.68538866,-118.00638169,74.13
631,3410,2.10,1.80,0.30,8000.27,Flange,,,,,,,,Valve,,,6.625,715,,,,,33.68538868,-118.00637935,74.13
632,3420,0.58,2.10,0.58,8000.56,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,715,,,,,33.68538869,-118.00637838,74.13
633,3430,2.01,0.58,2.01,8001.14,Girth Weld,,,,,,,,Valve,,,6.625,728,,,,,33.68538871,-118.00637648,74.13
634,3430,2.01,0.37,1.64,8001.51,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68538872,-118.00637524,74.13
635,3430,2.01,1.02,0.99,8002.17,Valve,,,,,,,,Valve,,,6.625,728,,,,,33.68538874,-118.00637303,74.13
636,3430,2.01,1.69,0.32,8002.84,Flange,,,,,,,,Valve,,,6.625,728,,,,,33.68538876,-118.00637082,74.13
637,3440,4.04,2.01,4.04,8003.15,Girth Weld,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68538877,-118.00636981,74.13
638,3440,4.04,0.76,3.28,8003.92,Tap,,,,,,00:45,,ERW,0.219,X35,6.625,728,,,,,33.68538879,-118.00636736,74.13
639,3440,4.04,2.88,1.16,8006.03,Pipe Support Full Circ.,,,,,,,,ERW,0.219,X35,6.625,728,,,,,33.68538888,-118.00636030,74.10
640,3450,0.88,4.04,0.88,8007.19,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68538894,-118.00635652,74.08
641,3450,0.88,0.47,0.42,8007.66,Bend,,,,,,06:06,22.5° 5D Over Forged Bend,Elbow,,,6.625,728,,,,,33.68538898,-118.00635502,73.95
642,3460,0.91,0.88,0.91,8008.08,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68538902,-118.00635372,73.81
643,3460,0.91,0.50,0.41,8008.58,Bend,,,,,,00:07,22.5° 5D Sag Forged Bend,Elbow,,,6.625,728,,,,,33.68538906,-118.00635231,73.65
644,3470,12.75,0.91,12.75,8008.99,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68538909,-118.00635093,73.60
645,3480,1.15,12.75,1.15,8021.74,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68538969,-118.00630858,73.19
646,3480,1.15,0.56,0.58,8022.30,Bend,,,,,,09:01,45° 5D Left Forged Bend,Elbow,,,6.625,728,,,,,33.68539009,-118.00630672,73.18
647,3490,20.11,1.15,20.11,8022.89,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68539099,-118.00630519,73.17
648,3500,1.17,20.11,1.17,8043.00,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68543106,-118.00625867,72.75
649,3500,1.17,0.56,0.61,8043.56,Bend,,,,,,09:00,45° 3D Left Forged Bend,Elbow,,,6.625,728,,,,,33.68543246,-118.00625774,72.75
650,3510,4.02,1.17,4.02,8044.17,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68543419,-118.00625741,72.75
651,3520,40.39,4.02,40.39,8048.19,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,01:19,,,,33.68544539,-118.00625766,72.67
652,3530,39.93,40.39,39.93,8088.58,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68555745,-118.00625969,71.96
653,3540,40.06,39.93,40.06,8128.52,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68566814,-118.00626011,71.71
654,3550,40.26,40.06,40.26,8168.58,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,00:12,,,,33.68577965,-118.00626058,71.03
655,3560,40.34,40.26,40.34,8208.83,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,01:15,,,,33.68589157,-118.00626180,70.57
656,3570,40.11,40.34,40.11,8249.17,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,00:40,,,,33.68600333,-118.00626336,69.11
657,3580,40.30,40.11,40.30,8289.28,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,03:10,,,,33.68611481,-118.00626422,68.19
658,3590,40.20,40.30,40.20,8329.58,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,00:34,,,,33.68622663,-118.00626532,68.14
659,3600,37.89,40.20,37.89,8369.78,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,01:58,,,,33.68633836,-118.00626643,67.71
660,3610,1.18,37.89,1.18,8407.67,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68644346,-118.00626608,66.56
661,3610,1.18,0.64,0.54,8408.30,Bend,,,,,,06:04,45° 3D Over Forged Bend,Elbow,,,6.625,728,,,,,33.68644521,-118.00626608,66.40
662,3620,4.13,1.18,4.13,8408.84,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68644640,-118.00626612,66.07
663,3630,1.17,4.13,1.17,8412.97,Girth Weld,,,,,,,,Elbow,,,6.625,728,,,,,33.68645439,-118.00626640,63.21
664,3630,1.17,0.61,0.56,8413.58,Bend,,,,,,00:03,45° 5D Sag Forged Bend,Elbow,,,6.625,728,,,,,33.68645579,-118.00626641,62.93
665,3640,40.44,1.17,40.44,8414.14,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68645731,-118.00626641,62.82
666,3650,40.27,40.44,40.27,8454.57,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68656962,-118.00626656,62.98
667,3650,40.27,18.28,21.99,8472.85,Close Metal Object Full Circ.,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68662045,-118.00626773,63.07
668,3660,40.47,40.27,40.47,8494.85,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68668151,-118.00627137,63.23
669,3670,40.19,40.47,40.19,8535.31,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68679354,-118.00628148,64.33
670,3680,40.33,40.19,40.33,8575.50,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68690512,-118.00628779,64.51
671,3690,40.49,40.33,40.49,8615.83,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68701717,-118.00629058,64.81
672,3700,39.96,40.49,39.96,8656.33,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68712945,-118.00629226,64.18
673,3710,40.37,39.96,40.37,8696.29,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68724064,-118.00629378,63.81
674,3720,40.23,40.37,40.23,8736.66,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68735263,-118.00629587,63.28
675,3730,40.04,40.23,40.04,8776.89,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68746435,-118.00629848,62.89
676,3740,39.73,40.04,39.73,8816.93,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68757557,-118.00630099,62.62
677,3750,39.30,39.73,39.30,8856.65,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68768598,-118.00630290,62.82
678,3760,40.06,39.30,40.06,8895.95,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68779505,-118.00630497,62.39
679,3770,40.50,40.06,40.50,8936.02,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68790626,-118.00630728,61.23
680,3780,40.05,40.50,40.05,8976.52,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68801864,-118.00631013,61.56
681,3790,40.33,40.05,40.33,9016.56,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68813001,-118.00631204,61.35
682,3800,40.43,40.33,40.43,9056.89,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,07:49,,,,33.68824196,-118.00631427,61.35
683,3810,40.14,40.43,40.14,9097.31,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,11:04,,,,33.68835427,-118.00631756,60.94
684,3820,40.52,40.14,40.52,9137.45,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68846572,-118.00631923,59.92
685,3830,40.19,40.52,40.19,9177.97,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68857801,-118.00632250,58.48
686,3840,40.41,40.19,40.41,9218.16,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68868945,-118.00632750,56.60
687,3850,40.48,40.41,40.48,9258.57,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68880160,-118.00633483,57.87
688,3860,40.09,40.48,40.09,9299.05,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68891357,-118.00634187,59.97
689,3870,39.20,40.09,39.20,9339.14,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68902499,-118.00634619,60.76
690,3880,40.37,39.20,40.37,9378.34,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68913387,-118.00634731,60.90
691,3890,40.50,40.37,40.50,9418.71,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68924603,-118.00634755,61.04
692,3900,40.20,40.50,40.20,9459.21,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68935846,-118.00634825,61.36
693,3910,40.06,40.20,40.06,9499.41,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68947033,-118.00634910,61.15
694,3920,40.06,40.06,40.06,9539.47,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68958147,-118.00635102,61.57
695,3930,40.19,40.06,40.19,9579.53,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68969278,-118.00635347,61.33
696,3940,40.22,40.19,40.22,9619.71,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68980431,-118.00635505,61.04
697,3950,40.25,40.22,40.25,9659.93,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.68991605,-118.00635665,61.13
698,3960,40.07,40.25,40.07,9700.18,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,11:06,,,,33.69002771,-118.00635791,60.10
699,3970,39.88,40.07,39.88,9740.25,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69013904,-118.00635776,59.82
700,3980,39.96,39.88,39.96,9780.13,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,01:48,,,,33.69024993,-118.00635639,58.94
701,3990,40.16,39.96,40.16,9820.09,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69036087,-118.00635601,57.62
702,4000,40.28,40.16,40.28,9860.25,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69047221,-118.00635614,55.66
703,4010,40.07,40.28,40.07,9900.54,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69058393,-118.00635658,54.12
704,4020,40.29,40.07,40.29,9940.60,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,06:46,,,,33.69069527,-118.00635715,53.91
705,4030,40.29,40.29,40.29,9980.89,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69080704,-118.00635822,52.42
706,4040,39.64,40.29,39.64,10021.17,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69091872,-118.00636049,50.49
707,4050,40.16,39.64,40.16,10060.81,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69102871,-118.00636231,49.15
708,4060,40.30,40.16,40.30,10100.97,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69114028,-118.00636272,48.72
709,4070,40.00,40.30,40.00,10141.27,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69125222,-118.00636255,48.04
710,4080,40.09,40.00,40.09,10181.26,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69136342,-118.00636222,48.17
711,4090,40.38,40.09,40.38,10221.36,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69147479,-118.00636308,48.33
712,4100,40.03,40.38,40.03,10261.73,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69158675,-118.00636428,48.81
713,4110,40.41,40.03,40.41,10301.76,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69169801,-118.00636493,48.88
714,4120,39.83,40.41,39.83,10342.17,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69181017,-118.00636568,47.40
715,4130,40.24,39.83,40.24,10382.00,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69192077,-118.00636761,48.98
716,4140,39.90,40.24,39.90,10422.24,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,00:29,,,,33.69203214,-118.00636860,51.60
717,4150,39.92,39.90,39.92,10462.14,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69214319,-118.00636917,52.71
718,4150,39.92,39.52,0.40,10501.66,Metal Loss,External,10,0.022,0.5,0.4,01:52,,ERW,0.219,X42,6.625,728,,0.296,2464,3422,33.69225286,-118.00637029,53.47
719,4160,40.44,39.92,40.44,10502.06,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69225396,-118.00637031,53.48
720,4170,40.26,40.44,40.26,10542.50,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69236624,-118.00637272,54.50
721,4180,40.20,40.26,40.20,10582.76,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69247807,-118.00637421,55.37
722,4190,40.41,40.20,40.41,10622.97,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69258975,-118.00637587,56.31
723,4200,39.27,40.41,39.27,10663.38,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69270201,-118.00637700,57.46
724,4210,40.07,39.27,40.07,10702.65,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69281104,-118.00637876,57.39
725,4220,40.36,40.07,40.36,10742.72,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69292237,-118.00638151,58.09
726,4230,40.18,40.36,40.18,10783.08,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69303444,-118.00638345,58.74
727,4240,40.48,40.18,40.48,10823.27,Girth Weld,,,,,,,,ERW,0.219,X42,6.625,728,,,,,33.69314622,-118.00638571,58.90
728,4240,40.48,25.93,14.55,10849.20,Metal Loss Group,External,13,0.028,4.4,0.9,06:30,,ERW,0.219,X42,6.625,728,,0.318,2287,3176,33.69321807,-118.00638722,58.62
729,4240,40.48,26.46,14.02,10849.73,Metal Loss,External,10,0.022,0.7,0.5,06:46,,ERW,0.219,X42,6.625,728,,0.296,2456,3412,33.69321956,-118.00638725,58.62
