Feature Number (sequential order),Pipeline Feature,INT/ EXT (ID/OD),Odometer,Station Number,Distance to U/S weld,Distance to D/S weld,Joint Length,Defect Joint Number,Upstream (U/S) Reference Name,UpStreamDistanceFrom,DownstreamName,DownstreamDistanceTo,Diameter,Nominal Wall Thickness,Measured Wall Thickness,Pipe Grade (SMYS),Long Seam Orientation,Metal Loss Depth,Metal Loss Depth,Deformation Depth,Deformation Depth,Crack Depth,Crack Depth,Length,Width,Orientation,MOP,Modified B31.G PBURST,Modified B31.G PSAFE,Design Pressure (72% SMYS),ERF_MOP_SAFE,RPR_PBURST_100_SMYS,Effective Area P Burst,Effective Area P Safe,Group Number,Group Category,NAD 83 Latitude,NAD 83 Longitude,NAVD 88,Comments,POF Classification,Excavation/ Repair Required,SPLC Notes,Tool Type/ Technology,Length/A (x),Width/A (y)
5115,Anomaly - Corrosion,EXT,92153.32,1069+11,40.08,0.00,40.08,25340,Block Valve #17.6 (932+02),13680.69,Block Valve #26.5 (2088+82),32875.46,10.75,0.203,,52000, 09:20,15,0.03,,,,,0.6,1.1, 07:01,1402,2328,1676,1414,0.837,1.185,2324.8,1673.8,,,35.14208983,-119.07437486,87.260,EXT ML ( GW ) ,Pitting,,,MFL/CLP,,
5116,Weld,,92153.32,1069+11,40.08,39.95,39.95,25350,Block Valve #17.6 (932+02),13680.69,Block Valve #26.5 (2088+82),32875.46,10.75,0.203,,52000, 09:52,,,,,,,,,,1402,,,,,,,,,,35.14208983,-119.07437486,87.260,GIRTH WELD,,,,MFL/CLP,,
5117,Weld,,92193.26,1069+51,39.95,39.91,39.91,25360,Block Valve #17.6 (932+02),13720.63,Block Valve #26.5 (2088+82),32835.52,10.75,0.203,,52000, 12:16,,,,,,,,,,1402,,,,,,,,,,35.14197973,-119.07437442,87.305,GIRTH WELD,,,,MFL/CLP,,
5118,Anomaly - Corrosion Cluster,EXT,92222.95,1069+81,29.68,10.22,39.91,25360,Block Valve #17.6 (932+02),13750.32,Block Valve #26.5 (2088+82),32805.83,10.75,0.203,,52000, 12:16,25,0.05,,,,,3.0,3.0, 08:20,1402,2077,1496,1414,0.938,1.058,2121.9,1527.8,,,35.14189794,-119.07437425,86.926,*EXT ML,General Metal Loss,,,MFL/CLP,,
5119,Anomaly - Corrosion Cluster,EXT,92223.44,1069+82,30.17,9.74,39.91,25360,Block Valve #17.6 (932+02),13750.80,Block Valve #26.5 (2088+82),32805.34,10.75,0.203,,52000, 12:16,18,0.04,,,,,2.3,3.4, 08:23,1402,2194,1580,1414,0.887,1.117,2208.1,1589.8,,,35.14189660,-119.07437427,86.910,*EXT ML,General Metal Loss,,,MFL/CLP,,
5120,Anomaly - Corrosion,EXT,92223.75,1069+82,30.49,9.42,39.91,25360,Block Valve #17.6 (932+02),13751.12,Block Valve #26.5 (2088+82),32805.03,10.75,0.203,,52000, 12:16,18,0.04,,,,,0.2,0.2, 08:52,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.14189573,-119.07437427,86.897,EXT ML,Pinhole,,,MFL/CLP,,
5121,Weld,,92233.17,1069+91,39.91,40.09,40.09,25370,Block Valve #17.6 (932+02),13760.54,Block Valve #26.5 (2088+82),32795.61,10.75,0.203,,52000, 11:04,,,,,,,,,,1402,,,,,,,,,,35.14186978,-119.07437445,86.604,GIRTH WELD,,,,MFL/CLP,,
5122,Anomaly - Corrosion,EXT,92268.70,1070+27,35.53,4.56,40.09,25370,Block Valve #17.6 (932+02),13796.07,Block Valve #26.5 (2088+82),32760.08,10.75,0.203,,52000, 11:04,15,0.03,,,,,0.5,0.8, 02:54,1402,2329,1677,1414,0.836,1.186,2326.9,1675.4,,,35.14177188,-119.07437403,85.881,EXT ML,Pitting,,,MFL/CLP,,
5123,Anomaly - Corrosion,EXT,92272.91,1070+31,39.74,0.34,40.09,25370,Block Valve #17.6 (932+02),13800.28,Block Valve #26.5 (2088+82),32755.87,10.75,0.203,,52000, 11:04,15,0.03,,,,,0.7,1.4, 05:20,1402,2317,1668,1414,0.840,1.180,2312.3,1664.8,,,35.14176027,-119.07437398,85.804,EXT ML,Pitting,,,MFL/CLP,,
5124,Weld,,92273.26,1070+32,40.09,40.12,40.12,25380,Block Valve #17.6 (932+02),13800.62,Block Valve #26.5 (2088+82),32755.53,10.75,0.203,,52000, 01:28,,,,,,,,,,1402,,,,,,,,,,35.14175933,-119.07437398,85.795,GIRTH WELD,,,,MFL/CLP,,
5125,Anomaly - Corrosion,EXT,92273.58,1070+32,0.32,39.80,40.12,25380,Block Valve #17.6 (932+02),13800.95,Block Valve #26.5 (2088+82),32755.20,10.75,0.203,,52000, 01:28,17,0.03,,,,,0.5,0.4, 09:06,1402,2328,1676,1414,0.837,1.185,2324.6,1673.7,,,35.14175845,-119.07437398,85.789,EXT ML,Pitting,,,MFL/CLP,,
5126,Anomaly - Corrosion,EXT,92276.97,1070+35,3.72,36.40,40.12,25380,Block Valve #17.6 (932+02),13804.34,Block Valve #26.5 (2088+82),32751.81,10.75,0.203,,52000, 01:28,17,0.03,,,,,0.2,0.2, 05:43,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.14174909,-119.07437396,85.735,EXT ML,Pinhole,,,MFL/CLP,,
5127,Weld,,92313.38,1070+72,40.12,40.04,40.04,25390,Block Valve #17.6 (932+02),13840.75,Block Valve #26.5 (2088+82),32715.40,10.75,0.203,,52000, 11:40,,,,,,,,,,1402,,,,,,,,,,35.14164878,-119.07437292,85.431,GIRTH WELD,,,,MFL/CLP,,
5128,Anomaly - Corrosion,EXT,92350.36,1071+09,36.99,3.05,40.04,25390,Block Valve #17.6 (932+02),13877.73,Block Valve #26.5 (2088+82),32678.42,10.75,0.203,,52000, 11:40,20,0.04,,,,,0.2,0.2, 02:42,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.14154686,-119.07437146,86.227,EXT ML,Pinhole,,,MFL/CLP,,
5129,Anomaly - Corrosion,EXT,92351.05,1071+10,37.67,2.37,40.04,25390,Block Valve #17.6 (932+02),13878.42,Block Valve #26.5 (2088+82),32677.73,10.75,0.203,,52000, 11:40,15,0.03,,,,,0.9,1.2, 09:20,1402,2305,1660,1414,0.845,1.174,2297.9,1654.5,,,35.14154499,-119.07437144,86.248,EXT ML,Pitting,,,MFL/CLP,,
5130,Anomaly - Corrosion,EXT,92351.80,1071+10,38.43,1.61,40.04,25390,Block Valve #17.6 (932+02),13879.17,Block Valve #26.5 (2088+82),32676.98,10.75,0.203,,52000, 11:40,20,0.04,,,,,0.5,0.6, 09:36,1402,2325,1674,1414,0.838,1.184,2320.9,1671.0,,,35.14154289,-119.07437141,86.272,EXT ML,Pitting,,,MFL/CLP,,
5131,Anomaly - Corrosion,EXT,92352.29,1071+11,38.91,1.13,40.04,25390,Block Valve #17.6 (932+02),13879.66,Block Valve #26.5 (2088+82),32676.49,10.75,0.203,,52000, 11:40,26,0.05,,,,,0.7,0.9, 08:39,1402,2303,1658,1414,0.846,1.173,2294.3,1651.9,,,35.14154157,-119.07437140,86.289,EXT ML,Pitting,,,MFL/CLP,,
5132,Weld,,92353.42,1071+12,40.04,13.94,13.94,25400,Block Valve #17.6 (932+02),13880.78,Block Valve #26.5 (2088+82),32675.36,10.75,0.203,,52000, 12:28,,,,,,,,,,1402,,,,,,,,,,35.14153846,-119.07437135,86.326,GIRTH WELD,,,,MFL/CLP,,
5133,Anomaly - Corrosion,EXT,92367.05,1071+26,13.63,0.31,13.94,25400,Block Valve #17.6 (932+02),13894.42,Block Valve #26.5 (2088+82),32661.73,10.75,0.203,,52000, 12:28,16,0.03,,,,,0.4,1.0, 08:39,1402,2334,1680,1414,0.835,1.188,2332.0,1679.0,,,35.14150092,-119.07437115,86.858,EXT ML,Circumferential Grooving,,,MFL/CLP,,
5134,Weld,,92367.36,1071+26,13.94,40.14,40.14,25410,Block Valve #17.6 (932+02),13894.72,Block Valve #26.5 (2088+82),32661.42,10.75,0.203,,52000, 01:16,,,,,,,,,,1402,,,,,,,,,,35.14150008,-119.07437115,86.871,GIRTH WELD,,,,MFL/CLP,,
5135,Anomaly - Corrosion,EXT,92367.57,1071+26,0.22,39.92,40.14,25410,Block Valve #17.6 (932+02),13894.94,Block Valve #26.5 (2088+82),32661.21,10.75,0.203,,52000, 01:16,20,0.04,,,,,1.1,1.3, 04:47,1402,2277,1639,1414,0.855,1.159,2263.1,1629.4,,,35.14149949,-119.07437115,86.882,EXT ML,Pitting,,,MFL/CLP,,
5136,Anomaly - Corrosion,EXT,92367.73,1071+26,0.38,39.76,40.14,25410,Block Valve #17.6 (932+02),13895.10,Block Valve #26.5 (2088+82),32661.05,10.75,0.203,,52000, 01:16,17,0.03,,,,,0.2,0.3, 09:31,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.14149904,-119.07437114,86.888,EXT ML,Pinhole,,,MFL/CLP,,
5137,Repair - Welded Sleeve Begin,,92406.84,1071+65,39.49,40.14,40.14,25410,Block Valve #17.6 (932+02),13934.21,Block Valve #26.5 (2088+82),32621.94,10.75,0.203,,52000, 01:16,,,,,,,,,,1402,,,,,,,,,,35.14139128,-119.07437156,87.440,REPAIR-SHELL START,,,,MFL/CLP,,
5138,Weld,,92407.49,1071+66,40.14,37.33,37.33,25420,Block Valve #17.6 (932+02),13934.86,Block Valve #26.5 (2088+82),32621.29,10.75,0.203,,52000, 10:28,,,,,,,,,,1402,,,,,,,,,,35.14138949,-119.07437156,87.441,GIRTH WELD,,,,MFL/CLP,,
5139,Repair - Welded Sleeve End,,92408.16,1071+67,0.67,37.33,37.33,25420,Block Valve #17.6 (932+02),13935.53,Block Valve #26.5 (2088+82),32620.62,10.75,0.203,,52000, 10:28,,,,,,,,,,1402,,,,,,,,,,35.14138765,-119.07437158,87.445,REPAIR-SHELL END,,,,MFL/CLP,,
5140,Anomaly - Corrosion,EXT,92411.43,1071+70,3.94,33.39,37.33,25420,Block Valve #17.6 (932+02),13938.80,Block Valve #26.5 (2088+82),32617.35,10.75,0.203,,52000, 10:28,15,0.03,,,,,0.4,0.2, 05:32,1402,2333,1680,1414,0.835,1.188,2330.9,1678.3,,,35.14137863,-119.07437163,87.460,EXT ML,Axial Slotting,,,MFL/CLP,,
5141,Repair - Welded Sleeve Begin,,92443.77,1072+03,36.28,37.33,37.33,25420,Block Valve #17.6 (932+02),13971.14,Block Valve #26.5 (2088+82),32585.01,10.75,0.203,,52000, 10:28,,,,,,,,,,1402,,,,,,,,,,35.14128951,-119.07437157,87.425,REPAIR-SHELL START,,,,MFL/CLP,,
5142,Weld,,92444.82,1072+04,37.33,39.98,39.98,25430,Block Valve #17.6 (932+02),13972.19,Block Valve #26.5 (2088+82),32583.96,10.75,0.203,,52000, 01:08,,,,,,,,,,1402,,,,,,,,,,35.14128661,-119.07437156,87.423,GIRTH WELD,,,,MFL/CLP,,
5143,Repair - Welded Sleeve End,,92445.85,1072+05,1.03,39.98,39.98,25430,Block Valve #17.6 (932+02),13973.22,Block Valve #26.5 (2088+82),32582.93,10.75,0.203,,52000, 01:08,,,,,,,,,,1402,,,,,,,,,,35.14128377,-119.07437156,87.421,REPAIR-SHELL END,,,,MFL/CLP,,
5144,Repair - Welded Sleeve Begin,,92483.65,1072+42,38.83,39.98,39.98,25430,Block Valve #17.6 (932+02),14011.02,Block Valve #26.5 (2088+82),32545.13,10.75,0.203,,52000, 01:08,,,,,,,,,,1402,,,,,,,,,,35.14117961,-119.07437127,87.390,REPAIR-SHELL START,,,,MFL/CLP,,
5145,Weld,,92484.80,1072+44,39.98,36.63,36.63,25440,Block Valve #17.6 (932+02),14012.17,Block Valve #26.5 (2088+82),32543.98,10.75,0.203,,52000, 10:40,,,,,,,,,,1402,,,,,,,,,,35.14117643,-119.07437124,87.396,GIRTH WELD,,,,MFL/CLP,,
5146,Repair - Welded Sleeve End,,92485.72,1072+45,0.92,36.63,36.63,25440,Block Valve #17.6 (932+02),14013.09,Block Valve #26.5 (2088+82),32543.06,10.75,0.203,,52000, 10:40,,,,,,,,,,1402,,,,,,,,,,35.14117389,-119.07437124,87.403,REPAIR-SHELL END,,,,MFL/CLP,,
5147,Repair - Welded Sleeve Begin,,92520.63,1072+80,35.83,36.63,36.63,25440,Block Valve #17.6 (932+02),14048.00,Block Valve #26.5 (2088+82),32508.15,10.75,0.203,,52000, 10:40,,,,,,,,,,1402,,,,,,,,,,35.14107767,-119.07437066,87.341,REPAIR-SHELL START,,,,MFL/CLP,,
5148,Weld,,92521.43,1072+80,36.63,40.12,40.12,25450,Block Valve #17.6 (932+02),14048.80,Block Valve #26.5 (2088+82),32507.35,10.75,0.203,,52000, 12:00,,,,,,,,,,1402,,,,,,,,,,35.14107549,-119.07437063,87.336,GIRTH WELD,,,,MFL/CLP,,
5149,Repair - Welded Sleeve End,,92522.30,1072+81,0.87,40.12,40.12,25450,Block Valve #17.6 (932+02),14049.67,Block Valve #26.5 (2088+82),32506.48,10.75,0.203,,52000, 12:00,,,,,,,,,,1402,,,,,,,,,,35.14107308,-119.07437060,87.334,REPAIR-SHELL END,,,,MFL/CLP,,
5150,Repair - Welded Sleeve Begin,,92560.61,1073+20,39.19,40.12,40.12,25450,Block Valve #17.6 (932+02),14087.98,Block Valve #26.5 (2088+82),32468.17,10.75,0.203,,52000, 12:00,,,,,,,,,,1402,,,,,,,,,,35.14096750,-119.07436934,87.103,REPAIR-SHELL START,,,,MFL/CLP,,
5151,Weld,,92561.55,1073+21,40.12,39.96,39.96,25460,Block Valve #17.6 (932+02),14088.91,Block Valve #26.5 (2088+82),32467.23,10.75,0.203,,52000, 09:12,,,,,,,,,,1402,,,,,,,,,,35.14096493,-119.07436931,87.097,GIRTH WELD,,,,MFL/CLP,,
5152,Repair - Welded Sleeve End,,92562.62,1073+22,1.08,39.96,39.96,25460,Block Valve #17.6 (932+02),14089.99,Block Valve #26.5 (2088+82),32466.16,10.75,0.203,,52000, 09:12,,,,,,,,,,1402,,,,,,,,,,35.14096196,-119.07436927,87.089,REPAIR-SHELL END,,,,MFL/CLP,,
5153,Weld,,92601.50,1073+61,39.96,40.07,40.07,25470,Block Valve #17.6 (932+02),14128.87,Block Valve #26.5 (2088+82),32427.28,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.14085480,-119.07436814,87.033,GIRTH WELD,,,,MFL/CLP,,
5154,Additional Metal/Material - Other,,92604.26,1073+63,2.75,40.07,40.07,25470,Block Valve #17.6 (932+02),14131.63,Block Valve #26.5 (2088+82),32424.52,10.75,0.203,,52000, 11:16,,,,,,,,, 05:00,1402,,,,,,,,,,35.14084723,-119.07436806,87.024,CLOSE METAL OBJECT,,,,MFL/CLP,,
5155,Repair - Welded Sleeve Begin,,92640.44,1074+00,38.94,40.07,40.07,25470,Block Valve #17.6 (932+02),14167.81,Block Valve #26.5 (2088+82),32388.34,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.14074750,-119.07436719,86.866,REPAIR-SHELL START,,,,MFL/CLP,,
5156,Weld,,92641.58,1074+01,40.07,40.00,40.00,25480,Block Valve #17.6 (932+02),14168.94,Block Valve #26.5 (2088+82),32387.21,10.75,0.203,,52000, 01:24,,,,,,,,,,1402,,,,,,,,,,35.14074439,-119.07436716,86.867,GIRTH WELD,,,,MFL/CLP,,
5157,Repair - Welded Sleeve End,,92642.54,1074+02,0.97,40.00,40.00,25480,Block Valve #17.6 (932+02),14169.91,Block Valve #26.5 (2088+82),32386.24,10.75,0.203,,52000, 01:24,,,,,,,,,,1402,,,,,,,,,,35.14074173,-119.07436715,86.872,REPAIR-SHELL END,,,,MFL/CLP,,
5158,Weld,,92681.58,1074+41,40.00,39.75,39.75,25490,Block Valve #17.6 (932+02),14208.95,Block Valve #26.5 (2088+82),32347.20,10.75,0.203,,52000, 08:24,,,,,,,,,,1402,,,,,,,,,,35.14063413,-119.07436699,86.945,GIRTH WELD,,,,MFL/CLP,,
5159,Repair - Welded Sleeve Begin,,92720.33,1074+80,38.75,39.75,39.75,25490,Block Valve #17.6 (932+02),14247.69,Block Valve #26.5 (2088+82),32308.46,10.75,0.203,,52000, 08:24,,,,,,,,,,1402,,,,,,,,,,35.14052734,-119.07436718,87.018,REPAIR-SHELL START,,,,MFL/CLP,,
5160,Weld,,92721.33,1074+81,39.75,39.99,39.99,25500,Block Valve #17.6 (932+02),14248.69,Block Valve #26.5 (2088+82),32307.45,10.75,0.203,,52000, 02:24,,,,,,,,,,1402,,,,,,,,,,35.14052459,-119.07436718,87.019,GIRTH WELD,,,,MFL/CLP,,
5161,Repair - Welded Sleeve End,,92722.36,1074+82,1.04,39.99,39.99,25500,Block Valve #17.6 (932+02),14249.73,Block Valve #26.5 (2088+82),32306.42,10.75,0.203,,52000, 02:24,,,,,,,,,,1402,,,,,,,,,,35.14052173,-119.07436718,87.024,REPAIR-SHELL END,,,,MFL/CLP,,
5162,Weld,,92761.32,1075+21,39.99,25.29,25.29,25510,Block Valve #17.6 (932+02),14288.69,Block Valve #26.5 (2088+82),32267.46,10.75,0.203,,52000, 07:16,,,,,,,,,,1402,,,,,,,,,,35.14041437,-119.07436653,86.810,GIRTH WELD,,,,MFL/CLP,,
5163,Weld,,92786.61,1075+46,25.29,39.31,39.31,25520,Block Valve #17.6 (932+02),14313.98,Block Valve #26.5 (2088+82),32242.17,10.75,0.203,,52000, 09:28,,,,,,,,,,1402,,,,,,,,,,35.14034469,-119.07436615,86.319,GIRTH WELD,,,,MFL/CLP,,
5164,Weld,,92825.93,1075+85,39.31,40.06,40.06,25530,Block Valve #17.6 (932+02),14353.29,Block Valve #26.5 (2088+82),32202.85,10.75,0.203,,52000, 09:20,,,,,,,,,,1402,,,,,,,,,,35.14023638,-119.07436597,87.009,GIRTH WELD,,,,MFL/CLP,,
5165,Weld,,92865.99,1076+26,40.06,40.10,40.10,25540,Block Valve #17.6 (932+02),14393.36,Block Valve #26.5 (2088+82),32162.79,10.75,0.203,,52000, 02:20,,,,,,,,,,1402,,,,,,,,,,35.14012599,-119.07436547,87.196,GIRTH WELD,,,,MFL/CLP,,
5166,Weld,,92906.09,1076+66,40.10,36.66,36.66,25550,Block Valve #17.6 (932+02),14433.46,Block Valve #26.5 (2088+82),32122.69,10.75,0.203,,52000, 09:44,,,,,,,,,,1402,,,,,,,,,,35.14001547,-119.07436548,87.202,GIRTH WELD,,,,MFL/CLP,,
5167,Anomaly - Corrosion,EXT,92906.48,1076+66,0.39,36.27,36.66,25550,Block Valve #17.6 (932+02),14433.85,Block Valve #26.5 (2088+82),32122.30,10.75,0.203,,52000, 09:44,16,0.03,,,,,0.3,0.6, 04:11,1402,2336,1682,1414,0.834,1.190,2335.4,1681.5,,,35.14001438,-119.07436548,87.199,EXT ML,Circumferential Slotting,,,MFL/CLP,,
5168,Anomaly - Corrosion Cluster,EXT,92942.31,1077+02,36.22,0.44,36.66,25550,Block Valve #17.6 (932+02),14469.68,Block Valve #26.5 (2088+82),32086.47,10.75,0.203,,52000, 09:44,16,0.03,,,,,3.0,3.0, 12:45,1402,2183,1572,1414,0.892,1.111,2239.3,1612.3,,,35.13991564,-119.07436502,87.142,EXT ML,General Metal Loss,,,MFL/CLP,,
5169,Weld,,92942.75,1077+03,36.66,39.90,39.90,25560,Block Valve #17.6 (932+02),14470.12,Block Valve #26.5 (2088+82),32086.03,10.75,0.203,,52000, 01:24,,,,,,,,,,1402,,,,,,,,,,35.13991444,-119.07436501,87.143,GIRTH WELD,,,,MFL/CLP,,
5170,Anomaly - Corrosion,EXT,92942.82,1077+03,0.08,39.82,39.90,25560,Block Valve #17.6 (932+02),14470.19,Block Valve #26.5 (2088+82),32085.96,10.75,0.203,,52000, 01:24,17,0.03,,,,,0.5,0.5, 08:06,1402,2328,1676,1414,0.837,1.185,2324.6,1673.7,,,35.13991424,-119.07436501,87.143,EXT ML,Pitting,,,MFL/CLP,,
5171,Anomaly - Corrosion,EXT,92982.27,1077+42,39.52,0.37,39.90,25560,Block Valve #17.6 (932+02),14509.64,Block Valve #26.5 (2088+82),32046.51,10.75,0.203,,52000, 01:24,19,0.04,,,,,0.2,0.6, 03:05,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.13980550,-119.07436435,87.187,EXT ML,Circumferential Slotting,,,MFL/CLP,,
5172,Weld,,92982.64,1077+43,39.90,40.08,40.08,25570,Block Valve #17.6 (932+02),14510.01,Block Valve #26.5 (2088+82),32046.14,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.13980447,-119.07436435,87.187,GIRTH WELD,,,,MFL/CLP,,
5173,Repair - Welded Sleeve Begin,,93000.82,1077+61,18.18,40.08,40.08,25570,Block Valve #17.6 (932+02),14528.19,Block Valve #26.5 (2088+82),32027.96,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.13975438,-119.07436419,87.141,REPAIR-SHELL START,,,,MFL/CLP,,
5174,Repair - Welded Sleeve End,,93002.15,1077+62,19.51,40.08,40.08,25570,Block Valve #17.6 (932+02),14529.52,Block Valve #26.5 (2088+82),32026.63,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.13975073,-119.07436417,87.140,REPAIR-SHELL END,,,,MFL/CLP,,
5175,Weld,,93022.72,1077+83,40.08,40.11,40.11,25580,Block Valve #17.6 (932+02),14550.09,Block Valve #26.5 (2088+82),32006.06,10.75,0.203,,52000, 02:00,,,,,,,,,,1402,,,,,,,,,,35.13969402,-119.07436378,87.170,GIRTH WELD,,,,MFL/CLP,,
5176,Anomaly - Corrosion Cluster,EXT,93062.69,1078+23,39.97,0.14,40.11,25580,Block Valve #17.6 (932+02),14590.06,Block Valve #26.5 (2088+82),31966.09,10.75,0.203,,52000, 02:00,26,0.05,,,,,1.2,0.9, 08:23,1402,2238,1612,1414,0.870,1.140,2233.1,1607.8,,,35.13958388,-119.07436300,87.119,EXT ML,Pitting,,,MFL/CLP,,
5177,Weld,,93062.83,1078+23,40.11,40.01,40.01,25590,Block Valve #17.6 (932+02),14590.19,Block Valve #26.5 (2088+82),31965.96,10.75,0.203,,52000, 10:28,,,,,,,,,,1402,,,,,,,,,,35.13958349,-119.07436300,87.119,GIRTH WELD,,,,MFL/CLP,,
5178,Anomaly - Corrosion,EXT,93102.65,1078+63,39.83,0.18,40.01,25590,Block Valve #17.6 (932+02),14630.02,Block Valve #26.5 (2088+82),31926.13,10.75,0.203,,52000, 10:28,19,0.04,,,,,0.2,0.2, 05:50,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.13947373,-119.07436237,86.966,EXT ML,Pinhole,,,MFL/CLP,,
5179,Weld,,93102.84,1078+63,40.01,39.94,39.94,25600,Block Valve #17.6 (932+02),14630.20,Block Valve #26.5 (2088+82),31925.95,10.75,0.203,,52000, 01:12,,,,,,,,,,1402,,,,,,,,,,35.13947323,-119.07436236,86.966,GIRTH WELD,,,,MFL/CLP,,
5180,Anomaly - Corrosion,EXT,93103.24,1078+63,0.41,39.54,39.94,25600,Block Valve #17.6 (932+02),14630.61,Block Valve #26.5 (2088+82),31925.54,10.75,0.203,,52000, 01:12,25,0.05,,,,,0.2,0.2, 05:16,1402,2338,1683,1414,0.833,1.191,2337.3,1682.8,,,35.13947212,-119.07436236,86.963,EXT ML,Pinhole,,,MFL/CLP,,
5181,Repair - Welded Sleeve Begin,,93141.06,1079+01,38.22,39.94,39.94,25600,Block Valve #17.6 (932+02),14668.43,Block Valve #26.5 (2088+82),31887.72,10.75,0.203,,52000, 01:12,,,,,,,,,,1402,,,,,,,,,,35.13936790,-119.07436265,87.002,REPAIR-SHELL START,,,,MFL/CLP,,
5182,Weld,,93142.78,1079+03,39.94,40.06,40.06,25610,Block Valve #17.6 (932+02),14670.15,Block Valve #26.5 (2088+82),31886.00,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.13936316,-119.07436267,87.004,GIRTH WELD,,,,MFL/CLP,,
5183,Repair - Welded Sleeve End,,93143.69,1079+04,0.91,40.06,40.06,25610,Block Valve #17.6 (932+02),14671.06,Block Valve #26.5 (2088+82),31885.09,10.75,0.203,,52000, 11:16,,,,,,,,,,1402,,,,,,,,,,35.13936065,-119.07436269,87.005,REPAIR-SHELL END,,,,MFL/CLP,,
5184,Weld,,93182.84,1079+43,40.06,38.90,38.90,25620,Block Valve #17.6 (932+02),14710.21,Block Valve #26.5 (2088+82),31845.94,10.75,0.203,,52000, 12:52,,,,,,,,,,1402,,,,,,,,,,35.13925275,-119.07436261,87.115,GIRTH WELD,,,,MFL/CLP,,
5185,Weld,,93221.74,1079+82,38.90,40.04,40.04,25630,Block Valve #17.6 (932+02),14749.11,Block Valve #26.5 (2088+82),31807.04,10.75,0.203,,52000, 10:12,,,,,,,,,,1402,,,,,,,,,,35.13914555,-119.07436193,87.320,GIRTH WELD,,,,MFL/CLP,,
5186,Weld,,93261.78,1080+22,40.04,40.12,40.12,25640,Block Valve #17.6 (932+02),14789.14,Block Valve #26.5 (2088+82),31767.01,10.75,0.203,,52000, 10:32,,,,,,,,,,1402,,,,,,,,,,35.13903521,-119.07436128,87.428,GIRTH WELD,,,,MFL/CLP,,
5187,Weld,,93301.89,1080+62,40.12,39.01,39.01,25650,Block Valve #17.6 (932+02),14829.26,Block Valve #26.5 (2088+82),31726.89,10.75,0.203,,52000, 01:00,,,,,,,,,,1402,,,,,,,,,,35.13892466,-119.07436069,87.337,GIRTH WELD,,,,MFL/CLP,,
5188,Anomaly - Corrosion,EXT,93340.69,1081+01,38.80,0.21,39.01,25650,Block Valve #17.6 (932+02),14868.06,Block Valve #26.5 (2088+82),31688.09,10.75,0.203,,52000, 01:00,26,0.05,,,,,0.2,0.2, 06:25,1402,2338,1683,1414,0.833,1.190,2337.0,1682.7,,,35.13881773,-119.07436012,87.559,EXT ML,Pinhole,,,MFL/CLP,,
5189,Weld,,93340.91,1081+02,39.01,40.12,40.12,25660,Block Valve #17.6 (932+02),14868.27,Block Valve #26.5 (2088+82),31687.87,10.75,0.203,,52000, 10:52,,,,,,,,,,1402,,,,,,,,,,35.13881714,-119.07436011,87.560,GIRTH WELD,,,,MFL/CLP,,
5190,Anomaly - Corrosion,EXT,93341.26,1081+02,0.36,39.76,40.12,25660,Block Valve #17.6 (932+02),14868.63,Block Valve #26.5 (2088+82),31687.52,10.75,0.203,,52000, 10:52,22,0.04,,,,,0.8,1.0, 08:02,1402,2296,1653,1414,0.848,1.169,2286.3,1646.1,,,35.13881615,-119.07436010,87.566,EXT ML,Pitting,,,MFL/CLP,,
5191,Weld,,93381.03,1081+42,40.12,40.01,40.01,25670,Block Valve #17.6 (932+02),14908.40,Block Valve #26.5 (2088+82),31647.75,10.75,0.203,,52000, 11:04,,,,,,,,,,1402,,,,,,,,,,35.13870657,-119.07435922,87.822,GIRTH WELD,,,,MFL/CLP,,
5192,Anomaly - Corrosion,EXT,93419.77,1081+81,38.74,1.27,40.01,25670,Block Valve #17.6 (932+02),14947.14,Block Valve #26.5 (2088+82),31609.01,10.75,0.203,,52000, 11:04,31,0.06,,,,,0.2,0.2, 06:08,1402,2337,1683,1414,0.833,1.190,2335.8,1681.8,,,35.13859980,-119.07435861,87.756,EXT ML,Pinhole,,,MFL/CLP,,
5193,Weld,,93421.03,1081+82,40.01,39.95,39.95,25680,Block Valve #17.6 (932+02),14948.40,Block Valve #26.5 (2088+82),31607.75,10.75,0.203,,52000, 02:12,,,,,,,,,,1402,,,,,,,,,,35.13859630,-119.07435859,87.748,GIRTH WELD,,,,MFL/CLP,,
