Feature Number (sequential order),Pipeline Feature,INT/ EXT (ID/OD),Odometer,Station Number,Distance to U/S weld,Distance to D/S weld,Joint Length,Defect Joint Number,Upstream (U/S) Reference Name,UpStreamDistanceFrom,DownstreamName,DownstreamDistanceTo,Diameter,Nominal Wall Thickness,Measured Wall Thickness,Pipe Grade (SMYS),Long Seam Orientation,Metal Loss Depth,Metal Loss Depth,Deformation Depth,Deformation Depth,Crack Depth,Crack Depth,Length,Width,Orientation,MOP,Modified B31.G PBURST,Modified B31.G PSAFE,Design Pressure (72% SMYS),ERF_MOP_SAFE,RPR_PBURST_100_SMYS,Effective Area P Burst,Effective Area P Safe,Group Number,Group Category,NAD 83 Latitude,NAD 83 Longitude,NAVD 88,Comments,POF Classification,Excavation/ Repair Required,SPLC Notes,Tool Type/ Technology,Length/A (x),Width/A (y)
4954,Anomaly - Corrosion Cluster,EXT,88747.75,1034+99,35.29,5.00,40.29,24420,Block Valve #17.6 (932+02),10275.12,Block Valve #26.5 (2088+82),36281.03,10.75,0.203,,52000,,17,0.03,,,,,2.5,3.4, 05:27,1402,2195,1580,1414,0.887,1.118,2242.9,1614.9,,,35.15147006,-119.07441858,85.784,EXT ML,General Metal Loss,,,MFL/CLP,,
4955,Repair - Welded Sleeve Begin,,88748.73,1035+00,36.28,40.29,40.29,24420,Block Valve #17.6 (932+02),10276.10,Block Valve #26.5 (2088+82),36280.05,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.15146736,-119.07441843,85.861,REPAIR-SHELL START,,,,MFL/CLP,,
4956,Repair - Welded Sleeve End,,88751.75,1035+03,39.30,40.29,40.29,24420,Block Valve #17.6 (932+02),10279.12,Block Valve #26.5 (2088+82),36277.03,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.15145906,-119.07441797,86.034,REPAIR-SHELL END,,,,MFL/CLP,,
4957,Weld - Bend End,,88752.74,1035+04,40.29,6.32,6.32,24430,Block Valve #17.6 (932+02),10280.11,Block Valve #26.5 (2088+82),36276.04,10.75,0.203,,52000, 09:12,,,,,,,,,,1402,,,,,,,,,,35.15145634,-119.07441782,86.085,GIRTH WELD,,,,MFL/CLP,,
4958,Anomaly - Corrosion Cluster,EXT,88754.04,1035+05,1.30,5.02,6.32,24430,Block Valve #17.6 (932+02),10281.41,Block Valve #26.5 (2088+82),36274.74,10.75,0.203,,52000, 09:12,28,0.06,,,,,1.4,3.0, 07:19,1402,2207,1589,1414,0.882,1.124,2184.0,1572.5,,,35.15145277,-119.07441761,86.143,*EXT ML,General Metal Loss,,,MFL/CLP,,
4959,Anomaly - Corrosion Cluster,EXT,88754.07,1035+05,1.33,5.00,6.32,24430,Block Valve #17.6 (932+02),10281.44,Block Valve #26.5 (2088+82),36274.71,10.75,0.203,,52000, 09:12,25,0.05,,,,,2.5,2.4, 03:07,1402,2115,1523,1414,0.921,1.077,2142.5,1542.6,,,35.15145269,-119.07441760,86.143,*EXT ML,General Metal Loss,,,MFL/CLP,,
4960,Casing Begin,,88754.08,1035+05,1.34,6.32,6.32,24430,Block Valve #17.6 (932+02),10281.45,Block Valve #26.5 (2088+82),36274.70,10.75,0.203,,52000, 09:12,,,,,,,,,,1402,,,,,,,,,,35.15145267,-119.07441760,86.143,CASING START,,,,MFL/CLP,,
4961,Anomaly - Corrosion,EXT,88754.66,1035+06,1.92,4.41,6.32,24430,Block Valve #17.6 (932+02),10282.03,Block Valve #26.5 (2088+82),36274.12,10.75,0.203,,52000, 09:12,22,0.04,,,,,0.6,0.9, 03:17,1402,2317,1668,1414,0.841,1.180,2311.1,1664.0,,,35.15145106,-119.07441750,86.167,EXT ML,Pitting,,,MFL/CLP,,
4962,Weld,,88759.07,1035+10,6.32,16.93,16.93,24440,Block Valve #17.6 (932+02),10286.43,Block Valve #26.5 (2088+82),36269.72,10.75,0.203,,52000, 12:16,,,,,,,,,,1402,,,,,,,,,,35.15143894,-119.07441678,86.318,GIRTH WELD,,,,MFL/CLP,,
4963,Weld,,88775.99,1035+27,16.93,19.71,19.71,24450,Block Valve #17.6 (932+02),10303.36,Block Valve #26.5 (2088+82),36252.79,10.75,0.203,,52000, 05:12,,,,,,,,,,1402,,,,,,,,,,35.15139234,-119.07441434,86.544,GIRTH WELD,,,,MFL/CLP,,
4964,Weld,,88795.70,1035+47,19.71,19.64,19.64,24460,Block Valve #17.6 (932+02),10323.07,Block Valve #26.5 (2088+82),36233.08,10.75,0.203,,52000, 04:40,,,,,,,,,,1402,,,,,,,,,,35.15133809,-119.07441098,86.563,GIRTH WELD,,,,MFL/CLP,,
4965,Anomaly - Corrosion,EXT,88812.87,1035+64,17.17,2.48,19.64,24460,Block Valve #17.6 (932+02),10340.24,Block Valve #26.5 (2088+82),36215.91,10.75,0.203,,52000, 04:40,18,0.04,,,,,0.4,0.3, 05:45,1402,2332,1679,1414,0.835,1.188,2330.5,1678.0,,,35.15129088,-119.07440729,86.357,EXT ML,Axial Slotting,,,MFL/CLP,,
4966,Anomaly - Corrosion Cluster,EXT,88813.69,1035+65,17.99,1.66,19.64,24460,Block Valve #17.6 (932+02),10341.06,Block Valve #26.5 (2088+82),36215.09,10.75,0.203,,52000, 04:40,30,0.06,,,,,0.9,1.3, 05:49,1402,2264,1630,1414,0.860,1.153,2318.6,1669.4,,,35.15128863,-119.07440712,86.331,EXT ML,Pitting,,,MFL/CLP,,
4967,Casing End,,88813.73,1035+65,18.03,19.64,19.64,24460,Block Valve #17.6 (932+02),10341.10,Block Valve #26.5 (2088+82),36215.05,10.75,0.203,,52000, 04:40,,,,,,,,,,1402,,,,,,,,,,35.15128850,-119.07440711,86.328,CASING END,,,,MFL/CLP,,
4968,Anomaly - Corrosion Cluster,EXT,88813.76,1035+65,18.06,1.58,19.64,24460,Block Valve #17.6 (932+02),10341.13,Block Valve #26.5 (2088+82),36215.02,10.75,0.203,,52000, 04:40,33,0.07,,,,,1.0,1.0, 01:45,1402,2241,1613,1414,0.869,1.141,2259.3,1626.7,,,35.15128842,-119.07440710,86.328,EXT ML,Pitting,,,MFL/CLP,,
4969,Anomaly - Corrosion,EXT,88813.83,1035+65,18.13,1.51,19.64,24460,Block Valve #17.6 (932+02),10341.20,Block Valve #26.5 (2088+82),36214.95,10.75,0.203,,52000, 04:40,36,0.07,,,,,0.4,0.7, 05:21,1402,2320,1670,1414,0.840,1.181,2313.5,1665.7,,,35.15128822,-119.07440708,86.325,*EXT ML,Pitting,,,MFL/CLP,,
4970,Repair - Welded Sleeve Begin,,88814.56,1035+66,18.86,19.64,19.64,24460,Block Valve #17.6 (932+02),10341.93,Block Valve #26.5 (2088+82),36214.22,10.75,0.203,,52000, 04:40,,,,,,,,,,1402,,,,,,,,,,35.15128625,-119.07440693,86.300,REPAIR-SHELL START,,,,MFL/CLP,,
4971,Weld - Bend Begin,,88815.34,1035+66,19.64,19.10,19.10,24470,Block Valve #17.6 (932+02),10342.71,Block Valve #26.5 (2088+82),36213.44,10.75,0.203,,52000, 07:16,,,,,,,,,,1402,,,,,,,,,,35.15128407,-119.07440676,86.268,GIRTH WELD,,,,MFL/CLP,,
4972,Repair - Welded Sleeve End,,88816.26,1035+67,0.92,19.10,19.10,24470,Block Valve #17.6 (932+02),10343.63,Block Valve #26.5 (2088+82),36212.52,10.75,0.203,,52000, 07:16,,,,,,,,,,1402,,,,,,,,,,35.15128155,-119.07440658,86.226,REPAIR-SHELL END,,,,MFL/CLP,,
4973,Anomaly - Corrosion Cluster,EXT,88818.77,1035+70,3.42,15.68,19.10,24470,Block Valve #17.6 (932+02),10346.14,Block Valve #26.5 (2088+82),36210.01,10.75,0.203,,52000, 07:16,33,0.07,,,,,0.6,0.5, 05:43,1402,2300,1656,1414,0.847,1.171,2314.6,1666.5,,,35.15127465,-119.07440610,86.095,*EXT ML,Pitting,,,MFL/CLP,,
4974,Anomaly - Corrosion Cluster,EXT,88819.04,1035+70,3.69,15.40,19.10,24470,Block Valve #17.6 (932+02),10346.41,Block Valve #26.5 (2088+82),36209.74,10.75,0.203,,52000, 07:16,52,0.11,,,,,8.5,2.6, 05:09,1402,1459,1050,1414,1.335,0.743,2089.6,1504.5,1,b,35.15127392,-119.07440604,86.079,*EXT ML,General Metal Loss,,,MFL/CLP,,
4975,Anomaly - Corrosion,EXT,88819.87,1035+71,4.52,14.58,19.10,24470,Block Valve #17.6 (932+02),10347.23,Block Valve #26.5 (2088+82),36208.91,10.75,0.203,,52000, 07:16,24,0.05,,,,,0.6,0.7, 05:40,1402,2317,1668,1414,0.840,1.180,2311.7,1664.4,,,35.15127167,-119.07440590,86.030,EXT ML,Pitting,,,MFL/CLP,,
4976,Anomaly - Corrosion Cluster,EXT,88819.92,1035+71,4.57,14.53,19.10,24470,Block Valve #17.6 (932+02),10347.28,Block Valve #26.5 (2088+82),36208.87,10.75,0.203,,52000, 07:16,26,0.05,,,,,1.0,0.7, 04:56,1402,2263,1629,1414,0.861,1.152,2299.3,1655.5,,,35.15127151,-119.07440589,86.027,EXT ML,Pitting,,,MFL/CLP,,
4977,Anomaly - Corrosion,EXT,88820.11,1035+71,4.76,14.34,19.10,24470,Block Valve #17.6 (932+02),10347.47,Block Valve #26.5 (2088+82),36208.68,10.75,0.203,,52000, 07:16,33,0.07,,,,,0.6,0.7, 04:52,1402,2295,1652,1414,0.849,1.168,2282.5,1643.4,,,35.15127099,-119.07440586,86.015,*EXT ML,Pitting,,,MFL/CLP,,
4978,Anomaly - Corrosion Cluster,EXT,88820.44,1035+72,5.10,14.00,19.10,24470,Block Valve #17.6 (932+02),10347.81,Block Valve #26.5 (2088+82),36208.34,10.75,0.203,,52000, 07:16,51,0.10,,,,,2.0,1.6, 05:01,1402,1876,1350,1414,1.038,0.955,2079.1,1497.0,3,d,35.15127007,-119.07440580,85.991,*EXT ML,General Metal Loss,,,MFL/CLP,,
4979,Anomaly - Corrosion Cluster,EXT,88820.73,1035+72,5.38,13.72,19.10,24470,Block Valve #17.6 (932+02),10348.10,Block Valve #26.5 (2088+82),36208.05,10.75,0.203,,52000, 07:16,39,0.08,,,,,0.9,2.5, 05:00,1402,2238,1612,1414,0.870,1.140,2247.8,1618.4,,,35.15126929,-119.07440576,85.969,*EXT ML,Circumferential Grooving,,,MFL/CLP,,
4980,Anomaly - Corrosion Cluster,EXT,88821.03,1035+72,5.68,13.42,19.10,24470,Block Valve #17.6 (932+02),10348.40,Block Valve #26.5 (2088+82),36207.75,10.75,0.203,,52000, 07:16,22,0.04,,,,,2.1,1.3, 04:34,1402,2176,1566,1414,0.895,1.108,2267.2,1632.4,,,35.15126846,-119.07440573,85.943,EXT ML,General Metal Loss,,,MFL/CLP,,
4981,Anomaly - Corrosion,EXT,88821.30,1035+72,5.95,13.15,19.10,24470,Block Valve #17.6 (932+02),10348.67,Block Valve #26.5 (2088+82),36207.48,10.75,0.203,,52000, 07:16,19,0.04,,,,,0.3,0.4, 05:37,1402,2335,1681,1414,0.834,1.189,2333.9,1680.4,,,35.15126773,-119.07440570,85.918,EXT ML,Circumferential Slotting,,,MFL/CLP,,
4982,Anomaly - Corrosion,EXT,88821.45,1035+73,6.11,13.00,19.10,24470,Block Valve #17.6 (932+02),10348.82,Block Valve #26.5 (2088+82),36207.33,10.75,0.203,,52000, 07:16,26,0.05,,,,,0.2,0.2, 04:56,1402,2338,1683,1414,0.833,1.190,2337.0,1682.7,,,35.15126731,-119.07440569,85.902,EXT ML,Pinhole,,,MFL/CLP,,
4983,Anomaly - Corrosion Cluster,EXT,88821.56,1035+73,6.21,12.89,19.10,24470,Block Valve #17.6 (932+02),10348.93,Block Valve #26.5 (2088+82),36207.22,10.75,0.203,,52000, 07:16,28,0.06,,,,,1.4,0.7, 04:56,1402,2202,1585,1414,0.884,1.121,2295.5,1652.7,,,35.15126701,-119.07440568,85.891,EXT ML,Axial Grooving,,,MFL/CLP,,
4984,Anomaly - Corrosion,EXT,88821.80,1035+73,6.45,12.65,19.10,24470,Block Valve #17.6 (932+02),10349.16,Block Valve #26.5 (2088+82),36206.99,10.75,0.203,,52000, 07:16,15,0.03,,,,,0.3,0.6, 05:38,1402,2338,1683,1414,0.833,1.190,2337.1,1682.7,,,35.15126636,-119.07440567,85.867,EXT ML,Circumferential Slotting,,,MFL/CLP,,
4985,Anomaly - Corrosion,EXT,88821.95,1035+73,6.60,12.50,19.10,24470,Block Valve #17.6 (932+02),10349.31,Block Valve #26.5 (2088+82),36206.83,10.75,0.203,,52000, 07:16,16,0.03,,,,,0.4,0.5, 05:47,1402,2334,1680,1414,0.835,1.188,2332.0,1679.0,,,35.15126595,-119.07440566,85.848,EXT ML,Pitting,,,MFL/CLP,,
4986,Anomaly - Corrosion Cluster,EXT,88822.09,1035+73,6.74,12.36,19.10,24470,Block Valve #17.6 (932+02),10349.46,Block Valve #26.5 (2088+82),36206.69,10.75,0.203,,52000, 07:16,24,0.05,,,,,2.8,1.9, 04:44,1402,2104,1515,1414,0.926,1.071,2277.4,1639.8,,,35.15126557,-119.07440565,85.832,EXT ML,General Metal Loss,,,MFL/CLP,,
4987,Anomaly - Corrosion,EXT,88822.48,1035+74,7.13,11.97,19.10,24470,Block Valve #17.6 (932+02),10349.85,Block Valve #26.5 (2088+82),36206.30,10.75,0.203,,52000, 07:16,25,0.05,,,,,0.4,0.7, 05:05,1402,2325,1674,1414,0.837,1.184,2321.5,1671.5,,,35.15126448,-119.07440564,85.787,EXT ML,Pitting,,,MFL/CLP,,
4988,Anomaly - Corrosion,EXT,88822.70,1035+74,7.35,11.75,19.10,24470,Block Valve #17.6 (932+02),10350.07,Block Valve #26.5 (2088+82),36206.08,10.75,0.203,,52000, 07:16,23,0.05,,,,,0.6,0.7, 04:56,1402,2312,1665,1414,0.842,1.177,2305.4,1659.9,,,35.15126390,-119.07440564,85.757,EXT ML,Pitting,,,MFL/CLP,,
4989,Anomaly - Corrosion,EXT,88823.06,1035+74,7.71,11.39,19.10,24470,Block Valve #17.6 (932+02),10350.43,Block Valve #26.5 (2088+82),36205.72,10.75,0.203,,52000, 07:16,16,0.03,,,,,0.4,0.4, 05:02,1402,2334,1680,1414,0.835,1.188,2332.0,1679.0,,,35.15126289,-119.07440564,85.708,EXT ML,Pitting,,,MFL/CLP,,
4990,Anomaly - Corrosion,EXT,88823.25,1035+74,7.90,11.20,19.10,24470,Block Valve #17.6 (932+02),10350.62,Block Valve #26.5 (2088+82),36205.53,10.75,0.203,,52000, 07:16,17,0.03,,,,,0.6,0.6, 04:45,1402,2325,1674,1414,0.837,1.184,2322.1,1671.9,,,35.15126239,-119.07440564,85.682,EXT ML,Pitting,,,MFL/CLP,,
4991,Anomaly - Corrosion,EXT,88823.84,1035+75,8.49,10.61,19.10,24470,Block Valve #17.6 (932+02),10351.20,Block Valve #26.5 (2088+82),36204.94,10.75,0.203,,52000, 07:16,46,0.09,,,,,0.5,0.7, 05:09,1402,2297,1654,1414,0.848,1.169,2282.2,1643.2,,,35.15126077,-119.07440566,85.597,*EXT ML,Pitting,,,MFL/CLP,,
4992,Anomaly - Corrosion,EXT,88824.05,1035+75,8.70,10.40,19.10,24470,Block Valve #17.6 (932+02),10351.41,Block Valve #26.5 (2088+82),36204.73,10.75,0.203,,52000, 07:16,17,0.03,,,,,0.2,0.4, 05:00,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.15126021,-119.07440567,85.566,EXT ML,Pinhole,,,MFL/CLP,,
4993,Anomaly - Corrosion,EXT,88824.21,1035+75,8.86,10.24,19.10,24470,Block Valve #17.6 (932+02),10351.58,Block Valve #26.5 (2088+82),36204.57,10.75,0.203,,52000, 07:16,21,0.04,,,,,0.4,0.4, 05:01,1402,2333,1680,1414,0.835,1.188,2330.7,1678.1,,,35.15125976,-119.07440567,85.538,EXT ML,Circumferential Slotting,,,MFL/CLP,,
4994,Anomaly - Corrosion,EXT,88824.35,1035+75,9.00,10.10,19.10,24470,Block Valve #17.6 (932+02),10351.72,Block Valve #26.5 (2088+82),36204.43,10.75,0.203,,52000, 07:16,25,0.05,,,,,0.5,0.7, 05:29,1402,2322,1672,1414,0.839,1.183,2318.0,1668.9,,,35.15125938,-119.07440569,85.516,EXT ML,Pitting,,,MFL/CLP,,
4995,Anomaly - Corrosion,EXT,88824.57,1035+76,9.22,9.88,19.10,24470,Block Valve #17.6 (932+02),10351.94,Block Valve #26.5 (2088+82),36204.21,10.75,0.203,,52000, 07:16,26,0.05,,,,,0.7,1.3, 05:30,1402,2303,1658,1414,0.846,1.173,2294.3,1651.9,,,35.15125879,-119.07440571,85.478,EXT ML,Pitting,,,MFL/CLP,,
4996,Anomaly - Corrosion Cluster,EXT,88824.73,1035+76,9.39,9.71,19.10,24470,Block Valve #17.6 (932+02),10352.10,Block Valve #26.5 (2088+82),36204.05,10.75,0.203,,52000, 07:16,27,0.06,,,,,1.9,1.0, 05:22,1402,2156,1552,1414,0.903,1.098,2228.1,1604.2,,,35.15125833,-119.07440572,85.449,EXT ML,Pitting,,,MFL/CLP,,
4997,Bend,,88825.28,1035+76,9.93,19.10,19.10,24470,Block Valve #17.6 (932+02),10352.65,Block Valve #26.5 (2088+82),36203.50,10.75,0.203,,52000, 07:16,,,,,,,,,,1402,,,,,,,,,,35.15125687,-119.07440578,85.352,15 DEG BEND-COLD OVER,,,,MFL/CLP,,
4998,Anomaly - Corrosion,EXT,88825.90,1035+77,10.56,8.54,19.10,24470,Block Valve #17.6 (932+02),10353.27,Block Valve #26.5 (2088+82),36202.88,10.75,0.203,,52000, 07:16,18,0.04,,,,,0.3,0.4, 03:59,1402,2337,1683,1414,0.833,1.190,2336.1,1682.0,,,35.15125517,-119.07440589,85.229,EXT ML,Circumferential Slotting,,,MFL/CLP,,
4999,Anomaly - Corrosion Cluster,EXT,88826.08,1035+77,10.73,8.37,19.10,24470,Block Valve #17.6 (932+02),10353.45,Block Valve #26.5 (2088+82),36202.70,10.75,0.203,,52000, 07:16,15,0.03,,,,,1.3,1.3, 04:24,1402,2282,1643,1414,0.853,1.162,2319.7,1670.2,,,35.15125472,-119.07440591,85.196,EXT ML,General Metal Loss,,,MFL/CLP,,
5000,Anomaly - Corrosion,EXT,88826.81,1035+78,11.46,7.64,19.10,24470,Block Valve #17.6 (932+02),10354.18,Block Valve #26.5 (2088+82),36201.97,10.75,0.203,,52000, 07:16,21,0.04,,,,,0.4,0.5, 05:09,1402,2328,1677,1414,0.836,1.186,2325.6,1674.4,,,35.15125273,-119.07440604,85.045,EXT ML,Pitting,,,MFL/CLP,,
5001,Anomaly - Corrosion,EXT,88828.02,1035+79,12.67,6.43,19.10,24470,Block Valve #17.6 (932+02),10355.38,Block Valve #26.5 (2088+82),36200.76,10.75,0.203,,52000, 07:16,25,0.05,,,,,0.4,0.7, 05:18,1402,2325,1674,1414,0.837,1.184,2321.5,1671.5,,,35.15124950,-119.07440628,84.790,EXT ML,Pitting,,,MFL/CLP,,
5002,Weld - Bend Begin/End,,88834.45,1035+86,19.10,37.75,37.75,24480,Block Valve #17.6 (932+02),10361.81,Block Valve #26.5 (2088+82),36194.33,10.75,0.203,,52000, 08:32,,,,,,,,,,1402,,,,,,,,,,35.15123251,-119.07440848,83.081,GIRTH WELD,,,,MFL/CLP,,
5003,Bend,,88851.56,1036+03,17.11,37.75,37.75,24480,Block Valve #17.6 (932+02),10378.93,Block Valve #26.5 (2088+82),36177.22,10.75,0.203,,52000, 08:32,,,,,,,,,,1402,,,,,,,,,,35.15118650,-119.07441463,80.299,35 DEG BEND-COLD UNDER,,,,MFL/CLP,,
5004,Anomaly - Corrosion,EXT,88865.05,1036+16,30.61,7.14,37.75,24480,Block Valve #17.6 (932+02),10392.42,Block Valve #26.5 (2088+82),36163.73,10.75,0.203,,52000, 08:32,15,0.03,,,,,1.1,0.2, 07:13,1402,2292,1651,1414,0.850,1.167,2282.4,1643.4,,,35.15115006,-119.07441600,82.689,EXT ML,Axial Slotting,,,MFL/CLP,,
5005,Anomaly - Corrosion,EXT,88865.76,1036+17,31.31,6.43,37.75,24480,Block Valve #17.6 (932+02),10393.13,Block Valve #26.5 (2088+82),36163.02,10.75,0.203,,52000, 08:32,25,0.05,,,,,0.4,0.3, 04:59,1402,2331,1678,1414,0.836,1.187,2328.0,1676.1,,,35.15114818,-119.07441599,82.898,EXT ML,Pinhole,,,MFL/CLP,,
5006,Anomaly - Corrosion Cluster,EXT,88866.27,1036+18,31.82,5.92,37.75,24480,Block Valve #17.6 (932+02),10393.64,Block Valve #26.5 (2088+82),36162.51,10.75,0.203,,52000, 08:32,25,0.05,,,,,1.0,2.4, 06:17,1402,2266,1632,1414,0.859,1.154,2258.5,1626.1,,,35.15114684,-119.07441600,83.050,EXT ML,Circumferential Grooving,,,MFL/CLP,,
5007,Anomaly - Corrosion,EXT,88868.76,1036+20,34.31,3.43,37.75,24480,Block Valve #17.6 (932+02),10396.13,Block Valve #26.5 (2088+82),36160.02,10.75,0.203,,52000, 08:32,15,0.03,,,,,0.8,0.9, 05:08,1402,2313,1665,1414,0.842,1.178,2306.7,1660.8,,,35.15114029,-119.07441596,83.795,EXT ML,Pitting,,,MFL/CLP,,
5008,Anomaly - Corrosion,EXT,88870.75,1036+22,36.30,1.44,37.75,24480,Block Valve #17.6 (932+02),10398.12,Block Valve #26.5 (2088+82),36158.03,10.75,0.203,,52000, 08:32,21,0.04,,,,,0.4,0.6, 05:50,1402,2331,1678,1414,0.836,1.187,2328.2,1676.3,,,35.15113507,-119.07441594,84.395,EXT ML,Pitting,,,MFL/CLP,,
5009,Anomaly - Corrosion Cluster,EXT,88871.84,1036+23,37.39,0.35,37.75,24480,Block Valve #17.6 (932+02),10399.21,Block Valve #26.5 (2088+82),36156.94,10.75,0.203,,52000, 08:32,15,0.03,,,,,2.0,2.4, 09:27,1402,2240,1613,1414,0.869,1.141,2271.8,1635.7,,,35.15113221,-119.07441593,84.723,EXT ML,General Metal Loss,,,MFL/CLP,,
5010,Weld - Bend Begin/End,,88872.19,1036+23,37.75,34.27,34.27,24490,Block Valve #17.6 (932+02),10399.56,Block Valve #26.5 (2088+82),36156.59,10.75,0.203,,52000, 08:44,,,,,,,,,,1402,,,,,,,,,,35.15113127,-119.07441592,84.830,GIRTH WELD,,,,MFL/CLP,,
5011,Anomaly - Corrosion Cluster,EXT,88872.36,1036+24,0.17,34.10,34.27,24490,Block Valve #17.6 (932+02),10399.73,Block Valve #26.5 (2088+82),36156.42,10.75,0.203,,52000, 08:44,25,0.05,,,,,1.3,2.2, 03:17,1402,2229,1605,1414,0.874,1.135,2204.1,1587.0,,,35.15113082,-119.07441592,84.883,EXT ML,General Metal Loss,,,MFL/CLP,,
5012,Anomaly - Corrosion,EXT,88872.49,1036+24,0.30,33.97,34.27,24490,Block Valve #17.6 (932+02),10399.86,Block Valve #26.5 (2088+82),36156.29,10.75,0.203,,52000, 08:44,16,0.03,,,,,0.3,0.2, 07:07,1402,2338,1683,1414,0.833,1.190,2336.8,1682.5,,,35.15113049,-119.07441592,84.919,EXT ML,Pinhole,,,MFL/CLP,,
5013,Anomaly - Corrosion Cluster,EXT,88872.59,1036+24,0.40,33.87,34.27,24490,Block Valve #17.6 (932+02),10399.96,Block Valve #26.5 (2088+82),36156.19,10.75,0.203,,52000, 08:44,24,0.05,,,,,0.5,1.5, 02:52,1402,2320,1671,1414,0.839,1.182,2316.9,1668.2,,,35.15113022,-119.07441592,84.952,EXT ML,Circumferential Grooving,,,MFL/CLP,,
5014,Anomaly - Corrosion Cluster,EXT,88872.60,1036+24,0.41,33.86,34.27,24490,Block Valve #17.6 (932+02),10399.97,Block Valve #26.5 (2088+82),36156.18,10.75,0.203,,52000, 08:44,23,0.05,,,,,1.3,4.7, 06:36,1402,2244,1616,1414,0.868,1.143,2258.8,1626.3,,,35.15113021,-119.07441592,84.954,EXT ML,General Metal Loss,,,MFL/CLP,,
5015,Bend,,88880.79,1036+32,8.60,34.27,34.27,24490,Block Valve #17.6 (932+02),10408.16,Block Valve #26.5 (2088+82),36147.99,10.75,0.203,,52000, 08:44,,,,,,,,,,1402,,,,,,,,,,35.15110841,-119.07441593,87.081,15 DEG BEND-COLD OVER,,,,MFL/CLP,,
5016,Anomaly - Corrosion Cluster,EXT,88882.28,1036+34,10.09,24.18,34.27,24490,Block Valve #17.6 (932+02),10409.65,Block Valve #26.5 (2088+82),36146.50,10.75,0.203,,52000, 08:44,19,0.04,,,,,1.7,6.1, 04:41,1402,2231,1606,1414,0.873,1.136,2223.9,1601.2,,,35.15110436,-119.07441600,87.283,EXT ML,General Metal Loss,,,MFL/CLP,,
5017,Weld - Bend End,,88906.46,1036+58,34.27,40.00,40.00,24500,Block Valve #17.6 (932+02),10433.83,Block Valve #26.5 (2088+82),36122.32,10.75,0.203,,52000, 12:40,,,,,,,,,,1402,,,,,,,,,,35.15103774,-119.07441807,87.631,GIRTH WELD,,,,MFL/CLP,,
5018,Weld,,88946.47,1036+98,40.00,40.04,40.04,24510,Block Valve #17.6 (932+02),10473.84,Block Valve #26.5 (2088+82),36082.31,10.75,0.203,,52000, 09:36,,,,,,,,,,1402,,,,,,,,,,35.15092750,-119.07441934,87.920,GIRTH WELD,,,,MFL/CLP,,
5019,Anomaly - Corrosion,EXT,88985.92,1037+37,39.45,0.59,40.04,24510,Block Valve #17.6 (932+02),10513.28,Block Valve #26.5 (2088+82),36042.86,10.75,0.203,,52000, 09:36,17,0.03,,,,,0.2,0.2, 05:39,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.15081879,-119.07441978,87.707,EXT ML,Pinhole,,,MFL/CLP,,
5020,Weld,,88986.51,1037+38,40.04,40.19,40.19,24520,Block Valve #17.6 (932+02),10513.88,Block Valve #26.5 (2088+82),36042.27,10.75,0.203,,52000, 12:16,,,,,,,,,,1402,,,,,,,,,,35.15081716,-119.07441979,87.701,GIRTH WELD,,,,MFL/CLP,,
5021,Anomaly - Corrosion,EXT,88986.94,1037+38,0.44,39.75,40.19,24520,Block Valve #17.6 (932+02),10514.31,Block Valve #26.5 (2088+82),36041.84,10.75,0.203,,52000, 12:16,19,0.04,,,,,0.2,0.4, 05:36,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.15081595,-119.07441980,87.695,EXT ML,Circumferential Slotting,,,MFL/CLP,,
5022,Weld,,89026.69,1037+78,40.19,38.04,38.04,24530,Block Valve #17.6 (932+02),10554.06,Block Valve #26.5 (2088+82),36002.09,10.75,0.203,,52000, 08:44,,,,,,,,,,1402,,,,,,,,,,35.15070641,-119.07441985,87.591,GIRTH WELD,,,,MFL/CLP,,
5023,Anomaly - Corrosion,EXT,89064.70,1038+16,38.00,0.04,38.04,24530,Block Valve #17.6 (932+02),10592.06,Block Valve #26.5 (2088+82),35964.09,10.75,0.203,,52000, 08:44,16,0.03,,,,,0.8,1.3, 08:14,1402,2313,1665,1414,0.842,1.178,2307.1,1661.1,,,35.15060167,-119.07441880,87.650,EXT ML ( GW ) ,Pitting,,,MFL/CLP,,
5024,Weld,,89064.73,1038+16,38.04,40.12,40.12,24540,Block Valve #17.6 (932+02),10592.10,Block Valve #26.5 (2088+82),35964.05,10.75,0.203,,52000, 12:48,,,,,,,,,,1402,,,,,,,,,,35.15060157,-119.07441880,87.650,GIRTH WELD,,,,MFL/CLP,,
5025,Repair - Welded Sleeve Begin,,89103.99,1038+56,39.25,40.12,40.12,24540,Block Valve #17.6 (932+02),10631.36,Block Valve #26.5 (2088+82),35924.79,10.75,0.203,,52000, 12:48,,,,,,,,,,1402,,,,,,,,,,35.15049341,-119.07441651,87.519,REPAIR-SHELL START,,,,MFL/CLP,,
